Date,Open,High,Low,Close,Adj Close,Volume
2001-06-01,8.276700019836426,8.287300109863281,8.26669979095459,8.276900291442871,8.276900291442871,0
2001-09-01,8.276900291442871,8.316900253295898,8.236700057983398,8.277400016784668,8.277400016784668,0
2001-12-01,8.277199745178223,8.287400245666504,8.266500473022461,8.27649974822998,8.27649974822998,0
2002-03-01,8.276599884033203,8.287599563598633,8.266500473022461,8.27649974822998,8.27649974822998,0
2002-06-01,8.27649974822998,8.29699993133545,8.255000114440918,8.276800155639648,8.276800155639648,0
2002-09-01,8.276800155639648,8.289999961853027,8.2568998336792,8.277199745178223,8.277199745178223,0
2002-12-01,8.277099609375,8.300000190734863,8.257100105285645,8.27750015258789,8.27750015258789,0
2003-03-01,8.277299880981445,8.287599563598633,8.266900062561035,8.277000427246094,8.277000427246094,0
2003-12-01,8.267000198364258,8.26729965209961,8.256799697875977,8.266900062561035,8.266900062561035,0
2004-03-01,8.266900062561035,8.267600059509277,8.237099647521973,8.266900062561035,8.266900062561035,0
2004-06-01,8.266799926757812,8.267000198364258,8.236700057983398,8.266599655151367,8.266599655151367,0
2004-09-01,8.266599655151367,8.286499977111816,8.236499786376953,8.266501426696777,8.266501426696777,0
2004-12-01,8.266501426696777,8.286499977111816,8.246500015258789,8.266501426696777,8.266501426696777,0
2005-03-01,8.266501426696777,8.286499977111816,8.266500473022461,8.266501426696777,8.266501426696777,0
2005-06-01,8.266501426696777,8.266599655151367,8.085399627685547,8.089799880981445,8.089799880981445,0
2005-09-01,8.089799880981445,8.100799560546875,8.065400123596191,8.075599670410156,8.075599670410156,0
2005-12-01,8.076399803161621,8.079001426696777,8.025500297546387,8.0378999710083,8.0378999710083,0
2006-03-01,8.0378999710083,8.050000190734863,7.976500034332275,8.013999938964844,8.013999938964844,0
2006-06-01,8.013999938964844,8.014800071716309,7.938000202178955,7.944900035858154,7.944900035858154,0
2006-09-01,7.944900035858154,7.946000099182129,7.823299884796143,7.823299884796143,7.823299884796143,0
2006-12-01,7.823299884796143,7.823599815368652,7.7270002365112305,7.728000164031982,7.728000164031982,0
2007-03-01,7.728000164031982,7.739999771118164,7.635799884796143,7.637499809265137,7.637499809265137,0
2007-06-01,7.637499809265137,7.659999847412109,7.531499862670898,7.534999847412109,7.534999847412109,0
2007-09-01,7.534999847412109,7.546500205993652,7.370999813079834,7.388000011444092,7.388000011444092,0
2007-12-01,7.388000011444092,7.403500080108643,7.093999862670898,7.101900100708008,7.101900100708008,0
2008-03-01,7.098199844360352,7.103000164031982,6.92549991607666,6.932499885559082,6.932499885559082,0
2008-06-01,6.932499885559082,6.936100006103516,6.80049991607666,6.825200080871582,6.825200080871582,0
2008-09-01,6.8246002197265625,6.844299793243408,6.77370023727417,6.815899848937988,6.815899848937988,0
2008-12-01,6.846499919891357,6.877799987792969,6.802999973297119,6.82889986038208,6.82889986038208,0
2009-03-01,6.832200050354004,6.8454999923706055,6.8043999671936035,6.818299770355225,6.818299770355225,0
2009-06-01,6.832499980926514,6.837500095367432,6.818299770355225,6.821199893951416,6.821199893951416,0
2009-09-01,6.821199893951416,6.82420015335083,6.814799785614014,6.817200183868408,6.817200183868408,0
2009-12-01,6.818399906158447,6.833000183105469,6.815000057220459,6.816699981689453,6.816699981689453,0
2010-03-01,6.816400051116943,6.821599960327148,6.813399791717529,6.8180999755859375,6.8180999755859375,0
2010-06-01,6.818299770355225,6.823299884796143,6.755499839782715,6.793300151824951,6.793300151824951,0
2010-09-01,6.802599906921387,6.805500030517578,6.611999988555908,6.6504998207092285,6.6504998207092285,0
2010-12-01,6.65339994430542,6.668099880218506,6.541500091552734,6.563000202178955,6.563000202178955,0
2011-03-01,6.560999870300293,6.567200183868408,6.469900131225586,6.473800182342529,6.473800182342529,0
2011-06-01,6.468500137329102,6.5019001960754395,5.857399940490723,6.380300045013428,6.380300045013428,0
2011-09-01,6.368599891662598,6.472499847412109,6.3292999267578125,6.365099906921387,6.365099906921387,0
2011-12-01,6.3678998947143555,6.370999813079834,6.282599925994873,6.298399925231934,6.298399925231934,0
2012-03-01,6.294300079345703,6.377699851989746,6.275700092315674,6.3506999015808105,6.3506999015808105,0
2012-06-01,6.368599891662598,6.393400192260742,6.3368000984191895,6.350200176239014,6.350200176239014,0
2012-09-01,6.348700046539307,6.359000205993652,6.212299823760986,6.231400012969971,6.231400012969971,0
2012-12-01,6.226799964904785,6.258699893951416,6.20359992980957,6.226200103759766,6.226200103759766,0
2013-03-01,6.222300052642822,6.298099994659424,6.111199855804443,6.1209001541137695,6.1209001541137695,0
2013-06-01,6.1345930099487305,6.231443881988525,6.100100040435791,6.109499931335449,6.109499931335449,0
2013-09-01,6.109499931335449,6.168000221252441,6.070300102233887,6.083199977874756,6.083199977874756,0
2013-12-01,6.083199977874756,6.162099838256836,6.031199932098389,6.1184000968933105,6.1184000968933105,0
2014-03-01,6.1350998878479,6.258500099182129,6.094399929046631,6.248437881469727,6.248437881469727,0
2014-06-01,6.248437881469727,6.256999969482422,2.2014999389648438,6.133399963378906,6.133399963378906,0
2014-09-01,6.133399963378906,6.203858852386475,6.098499774932861,6.153467178344727,6.153467178344727,0
2014-12-01,6.133200168609619,6.268021106719971,6.133200168609619,6.268021106719971,6.268021106719971,0
2015-03-01,6.268021106719971,6.268021106719971,6.17140007019043,6.191199779510498,6.191199779510498,0
2015-06-01,6.188300132751465,6.437399864196777,6.184599876403809,6.378499984741211,6.378499984741211,0
2015-09-01,6.366399765014648,6.392635822296143,6.30810022354126,6.385000228881836,6.385000228881836,0
2015-12-01,6.388199806213379,6.6006598472595215,6.379499912261963,6.530399799346924,6.530399799346924,0
2016-03-01,6.544000148773193,6.575399875640869,6.439000129699707,6.573299884796143,6.573299884796143,0
2016-06-01,6.57289981842041,6.727499961853027,6.551799774169922,6.6803998947143555,6.6803998947143555,0
2016-09-01,6.677800178527832,6.923500061035156,6.630799770355225,6.897299766540527,6.897299766540527,0
2016-12-01,6.8907999992370605,7.480999946594238,6.818900108337402,6.870100021362305,6.870100021362305,0
2017-03-01,6.867000102996826,6.931300163269043,6.76140022277832,6.855800151824951,6.855800151824951,0
2017-06-01,6.81279993057251,6.853000164031982,6.576200008392334,6.595699787139893,6.595699787139893,0
2017-09-01,6.588900089263916,6.6834001541137695,6.435999870300293,6.60830020904541,6.60830020904541,0
2017-12-01,6.611100196838379,6.6356000900268555,6.246200084686279,6.316699981689453,6.316699981689453,0
2018-03-01,6.330399990081787,6.432600021362305,6.2342000007629395,6.418000221252441,6.418000221252441,0
2018-06-01,6.400300025939941,6.933800220489502,6.377600193023682,6.843100070953369,6.843100070953369,0
2018-09-01,6.843200206756592,6.976099967956543,6.797500133514404,6.941500186920166,6.941500186920166,0
2018-12-01,6.9415998458862305,6.959499835968018,6.668799877166748,6.686200141906738,6.686200141906738,0
2019-03-01,6.692800045013428,6.921299934387207,6.66480016708374,6.900899887084961,6.900899887084961,0
2019-06-01,6.891900062561035,7.1691999435424805,6.827099800109863,7.143599987030029,7.143599987030029,0
2019-09-01,7.143499851226807,7.183899879455566,6.9629998207092285,7.031599998474121,7.031599998474121,0
2019-12-01,7.031499862670898,7.072700023651123,6.839799880981445,6.990900039672852,6.990900039672852,0
2020-03-01,6.990900039672852,7.1768999099731445,6.913300037384033,7.136300086975098,7.136300086975098,0
2020-06-01,7.136300086975098,7.138299942016602,6.834499835968018,6.8643999099731445,6.8643999099731445,0
2020-09-01,6.847700119018555,6.854899883270264,6.531099796295166,6.576000213623047,6.576000213623047,0
